received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,latitude,longitude,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-11-09T19:37:27,orange,sos,CALL_ME,2013-11-10T10:44:00,25,M,2,KABALA,25029167,village,12.53,-8.04,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T19:42:02.067000,orange,sos,RING,2013-11-10T09:51:00,15,M,1,SEBETOU,11037931,village,14.32,-11.52,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T19:55:04,orange,sos,CALL_ME,2013-11-10T19:55:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:00:52,orange,sos,CALL_ME,2013-11-10T20:00:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:02:12,orange,sos,CALL_ME,2013-11-10T10:00:00,16,M,1,SOGONIKO,91096694,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T20:30:54.520000,orange,sos,RING,2013-11-10T09:57:00,24,M,1,SABALIBOUGOU,91095694,village,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-09T20:41:52.252000,orange,sos,RING,2013-11-09T20:41:00,18,M,1,KALABANCOURA,91095397,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-09T20:54:25,orange,sos,CALL_ME,2013-11-10T10:06:00,21,M,35,KALABANCOURA,91095397,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T06:40:16.747000,orange,sos,RING,2013-11-10T09:29:00,38,M,3,5EME QUARTIER OU KOKO,35091100,village,12.4,-5.47,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T20:54:29,orange,sos,CALL_ME,2013-11-10T10:25:00,,F,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T07:49:27.783000,orange,sos,RING,2013-11-10T09:35:00,15,M,1,COMMUNE URBAINE DE KOULIKORO,21091000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T20:54:59,orange,sos,CALL_ME,2013-11-10T10:28:00,,M,1,,,,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-09T20:55:07,orange,sos,CALL_ME,2013-11-10T10:10:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:55:11,orange,sos,CALL_ME,2013-11-10T10:12:00,30,M,2,1E QUARTIER (CM),71091001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T09:20:34,orange,sos,CALL_ME,2013-11-10T09:42:00,19,F,2,LAFIABOUGOU,91094445,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-09T20:55:15,orange,sos,CALL_ME,2013-11-10T10:12:00,,M,3,2E QUARTIER OU GADEYE,71091100,village,16.29,-0.04,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T14:59:43.070000,orange,sos,RING,2013-11-09T09:55:00,25,F,2,PLATEAU,11091797,village,14.44,-11.43,F1,1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,
2013-11-09T20:55:19,orange,sos,CALL_ME,2013-11-10T10:20:00,15,M,45,YOROSSO,37073793,village,12.39,-4.73,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-09T17:40:42.347000,malitel,sos,RING,2013-11-10T17:40:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:54:30.688000,malitel,sos,RING,2013-11-10T20:54:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:55:00.492000,malitel,sos,RING,2013-11-10T09:57:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T00:26:55.046000,malitel,sos,RING,2013-11-10T11:08:00,23,M,2,LAFIABOUGOU,91094445,village,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-10T10:32:23,orange,sos,CALL_ME,2013-11-10T10:04:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T10:50:33,orange,sos,CALL_ME,2013-11-10T10:50:00,40,M,1,DIANA,25003003,village,12.09,-8.35,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T09:32:47.154000,orange,sos,RING,2013-11-10T11:11:00,40,M,2,HIPPODROME,91092361,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T11:04:08.212000,orange,sos,RING,2013-11-10T11:18:00,1,M,1,SANZANA,31069745,village,11.75,-5.95,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09T21:14:28,orange,sos,SMS_HOTLINE,2013-11-10T11:14:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:10:03,orange,sos,SMS_HOTLINE,2013-11-10T11:15:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-10T11:09:42.068000,orange,sos,RING,2013-11-10T11:09:00,4,M,4,HORS DU MALI,99999999,region,,,"A2, F9",2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-10T09:48:59.844000,orange,sos,RING,2013-11-10T09:59:00,26,M,2,NANGO DU SAHEL,45036565,village,14.28,-5.96,"A1, E1",2,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T11:12:40.774000,orange,sos,RING,2013-11-10T11:26:00,35,M,7,HORS DU MALI,99999999,region,,,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T11:33:32,orange,sos,CALL_ME,2013-11-10T11:53:00,21,F,3,AMADIA,61001942,village,16.72,-3.02,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T10:04:23.696000,orange,sos,RING,2013-11-10T10:06:00,18,M,2,DJIKORONI-PARA,91094001,village,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T11:35:36.367000,orange,sos,RING,2013-11-10T11:35:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T11:37:58.928000,orange,sos,RING,2013-11-10T11:37:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T11:38:33.569000,orange,sos,RING,2013-11-10T11:38:00,18,M,1,KABALA,25029167,village,12.53,-8.04,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T11:52:49,orange,sos,CALL_ME,2013-11-10T11:52:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T11:57:52.376000,malitel,sos,RING,2013-11-10T12:06:00,30,M,1,FARIEGUE,35009600,village,12.52,-5.12,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T09:16:15.750000,orange,sos,RING,2013-11-10T10:28:00,26,M,2,BAGADADJI,91092001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T10:15:25.024000,orange,sos,RING,2013-11-10T10:27:00,20,M,2,BAMAKO-COURA,91093166,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T10:40:31.785000,orange,sos,RING,2013-11-10T11:14:00,20,M,1,LEGAL-SEGOU-QUARANTAINE,11091399,village,14.45,-11.45,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T12:16:33,orange,sos,CALL_ME,2013-11-10T12:02:00,26,M,2,KALABANCORO,25029250,village,12.57,-8.03,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-11-10T12:26:00.018000,orange,sos,RING,2013-11-10T12:26:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-10T12:54:44.835000,orange,sos,RING,2013-11-10T12:54:00,35,M,2,BADALABOUGOU,91095100,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-10T13:09:14,orange,sos,CALL_ME,2013-11-10T14:06:00,18,F,1,SAME,91093881,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T13:38:50,orange,sos,RING,2013-11-10T14:09:00,22,M,2,DIELIBOUGOU,91091223,village,,,"E7, E9",2,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,
2013-11-10T12:03:55.795000,malitel,sos,RING,2013-11-10T12:03:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-10T14:14:11.200000,orange,sos,RING,2013-11-10T15:04:00,36,M,4,MOSSINKORE,51091397,village,14.49,-4.19,"E1, E5",2,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-10T14:50:39,orange,sos,CALL_ME,2013-11-10T15:15:00,40,M,3,GOUNDAM-VILLE,63091001,village,16.42,-3.66,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T14:50:49.285000,malitel,sos,RING,2013-11-10T14:50:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T15:42:28.818000,orange,sos,RING,2013-11-10T15:52:00,26,M,2,LAFIABOUGOU,91094445,village,,,"E1, E8",2,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-09T12:17:13,orange,sos,CALL_ME,2013-11-09T12:17:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T14:57:10,orange,sos,SMS_HOTLINE,2013-11-09T14:57:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T15:33:52,orange,sos,CALL_ME,2013-11-09T15:33:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T16:59:53.078000,orange,sos,RING,2013-11-09T16:59:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-09T20:55:28,orange,sos,CALL_ME,2013-11-09T20:55:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T09:24:26.847000,orange,sos,RING,2013-11-10T09:24:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T10:05:40.701000,orange,sos,RING,2013-11-10T10:05:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T10:12:10.834000,orange,sos,RING,2013-11-10T10:12:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T10:49:27,orange,sos,CALL_ME,2013-11-10T10:49:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T10:06:12.021000,orange,sos,RING,2013-11-10T10:06:00,21,M,3,COMMUNE 1,91091000,commune,,,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T12:02:57.036000,orange,sos,RING,2013-11-10T12:02:00,23,M,4,COMMUNE 1,91091000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T12:17:36.166000,orange,sos,RING,2013-11-10T12:17:00,21,F,3,BANCONI,91091001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T14:41:01.937000,orange,sos,RING,2013-11-10T14:41:00,24,M,2,BOULKASSOUMBOUGOU,91091112,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T15:12:15.962000,orange,sos,RING,2013-11-10T15:12:00,21,M,3,HIPPODROME,91092361,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:40:12,orange,sos,CALL_ME,2013-11-11T09:02:00,18,M,2,NIAMANA WEREBALA,46034925,village,13.04,-5.22,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-10T19:40:16,orange,sos,CALL_ME,2013-11-10T09:03:00,22,M,2,BAIKABOUGOU,21001206,village,13.04,-7.33,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T17:05:34,orange,sos,CALL_ME,2013-11-11T08:30:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:40:21,orange,sos,CALL_ME,2013-11-10T09:08:00,52,M,2,DIELIBOUGOU,91091223,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-10T19:40:17,orange,sos,CALL_ME,2013-11-10T19:40:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T17:11:47,orange,sos,CALL_ME,2013-11-11T08:31:00,20,M,2,KOUYAN PEGUENA,45036283,village,14.25,-5.98,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:40:22,orange,sos,CALL_ME,2013-11-10T09:10:00,25,M,2,NAHAKARA,16007782,village,14.92,-9.09,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T17:47:06,orange,sos,CALL_ME,2013-11-11T08:47:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:40:36,orange,sos,CALL_ME,2013-11-10T09:56:00,19,F,1,DAG ABAZANGA 1,61001001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T18:05:22.941000,orange,sos,RING,2013-11-11T09:05:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T18:16:07,orange,sos,CALL_ME,2013-11-11T09:16:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:40:38,orange,sos,CALL_ME,2013-11-10T09:15:00,23,M,2,NIAMAKORO,91096496,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T18:36:54.536000,orange,sos,RING,2013-11-11T08:35:00,19,F,2,BOULKASSOUMBOUGOU,91091112,village,,,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:40:43,orange,sos,SMS_HOTLINE,2013-11-10T09:18:00,19,M,2,SANZANA,31069745,village,11.75,-5.95,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11T07:34:16.891000,orange,sos,RING,2013-11-11T08:40:00,0,U,1,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-10T19:40:59,orange,sos,CALL_ME,2013-11-10T09:22:00,38,F,2,SEGOU KOURA BAMBARA,41091716,village,13.43,-6.29,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-10T19:41:01,orange,sos,CALL_ME,2013-11-10T09:09:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:07:32.418000,orange,sos,RING,2013-11-11T08:43:00,25,F,2,MISSABOUGOU,91096397,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T19:16:29.161000,orange,sos,RING,2013-11-11T08:45:00,23,M,3,KOBADA,31091003,village,11.3,-5.6,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:41:09,orange,sos,CALL_ME,2013-11-10T10:10:00,22,F,1,DONGOYE,63016301,village,16.54,-3.45,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:41:20,orange,sos,SMS_HOTLINE,2013-11-10T09:28:00,26,M,1,SANZANA,31069745,village,11.75,-5.95,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-10T19:27:20.036000,orange,sos,RING,2013-11-11T08:42:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:41:35.839000,orange,sos,RING,2013-11-10T19:41:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:41:38,orange,sos,CALL_ME,2013-11-10T09:34:00,44,M,3,KOUSSANE,11034386,village,14.88,-11.24,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:38:36.878000,orange,sos,RING,2013-11-11T08:48:00,31,M,2,HAMDALLAYE,91094223,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T19:42:23,orange,sos,CALL_ME,2013-11-10T10:36:00,17,M,1,SEGUETAMBOUGOU,25011711,village,12.83,-8.06,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T19:42:51,orange,sos,SMS_HOTLINE,2013-11-10T09:38:00,26,M,2,DIELIBOUGOU,91091223,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:38:43.995000,orange,sos,RING,2013-11-11T09:54:00,31,M,2,KERMOYE,51036311,village,14.65,-4.04,"E5, H2",2,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:38:52.750000,orange,sos,RING,2013-11-11T09:52:00,45,M,4,KAMBO,33028295,village,10.63,-5.8,"B1, E1, E8",3,,,true,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-10T19:38:54,orange,sos,CALL_ME,2013-11-11T10:18:00,28,F,4,KEL-CHERIFFEN,63021001,village,,,"F10, F2, F6, F7",4,,,,,,,,,,,,,,,,,,,,,,,true,,,true,,,,true,true,,,,,,
2013-11-10T19:38:54,orange,sos,CALL_ME,2013-11-11T08:56:00,20,M,3,GOUNDAM-VILLE,63091001,village,16.42,-3.66,"A1, E1",2,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:10,orange,sos,CALL_ME,2013-11-11T08:48:00,18,F,2,KALABANCOURA,91095397,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:43:16,orange,sos,CALL_ME,2013-11-10T10:43:00,51,M,5,SEBOUGOU,41049595,village,13.42,-6.32,"A2, E8, F9",3,,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,
2013-11-10T19:39:11,orange,sos,CALL_ME,2013-11-11T08:52:00,28,F,2,BANCONI,91091001,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-10T19:39:00,orange,sos,CALL_ME,2013-11-11T09:39:00,36,M,3,MORIBABOUGOU,25039334,village,12.69,-7.87,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:11,orange,sos,CALL_ME,2013-11-11T08:54:00,22,M,2,KAYES,11000000,cercle,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:02,orange,sos,CALL_ME,2013-11-11T11:06:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:12,orange,sos,CALL_ME,2013-11-11T08:51:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:44:02.879000,orange,sos,RING,2013-11-10T10:51:00,50,M,3,HORS DU MALI,99999999,region,,,"A2, E8, F9",3,,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,
2013-11-10T19:39:18,orange,sos,CALL_ME,2013-11-11T08:39:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:02,orange,sos,CALL_ME,2013-11-11T09:02:00,18,F,1,DOUMAZANA,91091334,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:20,orange,sos,CALL_ME,2013-11-11T08:39:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:21,orange,sos,CALL_ME,2013-11-11T09:49:00,21,M,2,SEVARE,51091595,village,14.53,-4.09,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-10T19:39:04,orange,sos,CALL_ME,2013-11-11T09:07:00,32,M,3,KALABANCORO,25029250,village,12.57,-8.03,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11T09:04:34,orange,sos,CALL_ME,2013-11-11T10:13:00,23,F,1,MEDINA-COURA,91092451,village,,,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-11-11T09:08:08.793000,orange,sos,RING,2013-11-11T09:08:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:21,orange,sos,CALL_ME,2013-11-11T09:45:00,20,M,2,DIA,57009059,village,14.35,-4.96,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:22,orange,sos,CALL_ME,2013-11-11T09:52:00,45,F,2,DIA,57009059,village,14.35,-4.96,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:26,orange,sos,CALL_ME,2013-11-11T09:54:00,23,M,1,BANDIAGARA,52000000,cercle,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:28,orange,sos,CALL_ME,2013-11-11T09:53:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:28,orange,sos,CALL_ME,2013-11-11T09:39:00,,U,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:30,orange,sos,CALL_ME,2013-11-11T09:59:00,20,M,1,NIONO,45036000,commune,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:34,orange,sos,CALL_ME,2013-11-11T10:02:00,15,M,2,NARA,27065000,commune,,,E2,1,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:39:36.330000,orange,sos,RING,2013-11-11T10:11:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:40.800000,orange,sos,RING,2013-11-11T10:05:00,18,F,1,KALABANCOURA,91095397,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:44:51,orange,sos,CALL_ME,2013-11-11T09:24:00,,F,2,COMMUNE DE SIKASSO,31091000,commune,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-10T19:39:44,orange,sos,CALL_ME,2013-11-11T10:07:00,20,F,1,BADIALAN 1,91093001,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-10T19:39:48,orange,sos,CALL_ME,2013-11-11T10:14:00,,M,1,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:45:06.775000,orange,sos,RING,2013-11-11T10:01:00,25,M,2,NIONO,45000000,cercle,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:52,orange,sos,CALL_ME,2013-11-11T10:20:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:39:53.769000,orange,sos,RING,2013-11-11T10:11:00,18,F,1,DOUMAZANA,91091334,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10T19:45:59,orange,sos,CALL_ME,2013-11-11T09:31:00,21,M,2,DJIKORONI-PARA,91094001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-11T00:53:12.016000,orange,sos,RING,2013-11-11T11:02:00,16,F,1,BAPHO,41039115,village,13.55,-6.13,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-10T19:46:33,orange,sos,CALL_ME,2013-11-11T09:37:00,33,M,1,BAGADADJI,41091056,village,13.42,-6.29,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-11T06:40:33.768000,orange,sos,RING,2013-11-11T08:26:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-11T07:21:02.657000,orange,sos,RING,2013-11-11T07:21:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-11T07:06:45.023000,orange,sos,RING,2013-11-11T08:26:00,20,M,1,LAFIABOUGOU,91094445,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
